DateTime,Daily_total_power,Daily_mean_power,Daily_peak_power,Daily_min_power,Daily_std_power,Global_reactive_power_sum,Global_reactive_power_mean,Voltage_mean,Voltage_std,Global_intensity_mean,Global_intensity_max,Sub_metering_1_sum,Sub_metering_2_sum,Sub_metering_3_sum,Peak_hour_power,Nighttime_usage,Morning_usage,Afternoon_usage,DayOfWeek,IsWeekend,Month,Season,DayOfYear
2006-12-27,0.2826524710551729,0.2826524710551729,0.4815882961950453,0.08285096758058952,0.41312767721879123,0.3921664911946632,0.3921664911946633,0.775634936548828,0.6012327180037228,0.28057826059549074,0.45988319219344864,0.0,0.02593112560905112,0.2938129132797035,0.32484613328391676,0.1578256439632963,0.5217202315141306,0.07569684069825727,2,0,12,Χειμώνας,361
2006-12-28,0.40289731263243156,0.40289731263243156,0.8145200843991621,0.0877972940033113,0.7241870381775285,0.468419155521464,0.4684191555214641,0.7451073436151212,0.6196632980123956,0.39924565569120213,0.8071011400690888,0.196632216678546,0.3649351721859774,0.3864718022153898,0.585644682271176,0.29247204034961316,0.25921790933866246,0.32005927777010984,3,0,12,Χειμώνας,362
2006-12-29,0.6464817841262429,0.6464817841262429,0.6379879436212794,0.08656071239763086,0.6615983102290877,0.43666544376703925,0.43666544376703936,0.5984712413591531,0.8033982184674079,0.640184068416297,0.6313488454653697,0.11154668567355668,0.4262944917003882,0.4771511603419955,0.5327584821435893,0.7328344827483325,0.877134823253138,0.2406401418017246,4,0,12,Χειμώνας,363
2006-12-30,0.5640924961000096,0.5640924961000094,0.80948696106125,0.07914122276354821,0.8827162248188085,0.7326857455751128,0.7326857455751128,0.5779791804025258,0.7676466050801483,0.5679960496732575,0.7942412160736947,0.2804704205274412,0.6548022132298291,0.5271448426904771,0.594761069957903,0.08557883226596613,0.7309991937767502,0.6630959558903653,5,1,12,Χειμώνας,364
2006-12-31,0.7171865769580428,0.7171865769580428,0.5898936539478964,0.08037780436922864,0.5855990564167595,0.32080840637559466,0.32080840637559477,0.538843027168113,0.5695306403060828,0.710396923788111,0.5713358668201974,0.0,0.028656371294078786,0.273849134481742,0.44635533084828827,0.4314580191275784,0.9706909892377312,0.7676645575597317,6,1,12,Χειμώνας,365
2007-01-01,0.5524336471012724,0.5524336471012724,0.2949899087413382,0.07914122276354821,0.4571722785095232,0.31397532916261717,0.3139753291626173,0.5530600662040079,0.35116357594757175,0.5377277216280388,0.2755576149261335,0.0,0.029069287306961764,0.24765193951901612,0.1180636982785623,0.6588870440566815,0.7964890510553949,0.4359981693629819,0,0,1,Χειμώνας,1
2007-01-02,0.22527485646973922,0.22527485646973922,0.3071066871474231,0.17435800640094212,0.3505542306873046,0.4212693963757736,0.42126939637577365,0.6640788024823099,0.4410446030654528,0.21979996217772263,0.31413738691231574,0.0,0.02873895449665538,0.27637619508907885,0.33182404830586726,0.1557654984552638,0.08666809754760235,0.23344108908373717,1,0,1,Χειμώνας,2
2007-01-03,0.16885720551976877,0.16885720551976877,0.44710208073157304,0.09521678363739394,0.27912325693954876,0.43751512648823604,0.43751512648823615,0.7627718000829269,0.3497886929832444,0.16684877392784347,0.4170167788754684,0.0,0.028408621686348997,0.20069072989933875,0.07139776411531354,0.2334468576440946,0.12987589212119682,0.16832707381389975,2,0,1,Χειμώνας,3
2007-01-04,0.6652786768685464,0.6652786768685464,0.520361987094517,0.11376550772260055,0.5838647070513724,0.4516951608832979,0.45169516088329803,0.5298946105586548,0.3912133985113128,0.65582778256393,0.502749605511429,0.09363863150392017,0.6273845899743993,0.4589142062923809,0.33436102469575146,0.6878648329730689,0.6845701134664534,0.6770858002135745,3,0,1,Χειμώνας,4
2007-01-05,0.54455407456145,0.54455407456145,0.4974333141106948,0.09027045721467217,0.5149712007921484,0.37754380771730117,0.3775438077173012,0.5754978045282471,0.4905687308310947,0.5353218045428757,0.4941763228478329,0.13212758374910905,0.03129903377652986,0.3201785789495851,0.46481933677828613,0.7506105101731805,0.6170493671959122,0.15811473444866592,4,0,1,Χειμώνας,5
2007-01-06,0.27814625760100176,0.2781462576010017,0.7131119697390057,0.09768994684875482,0.4831965761125366,0.4259655469845436,0.4259655469845437,0.5251693334058363,0.6157232149212214,0.282574436343006,0.7256549547649264,0.11903064861012118,0.03319844743579156,0.23914416880764855,0.20055888917496614,0.1301173581803888,0.252338859058829,0.4149836187044611,5,1,1,Χειμώνας,6
2007-01-07,0.48580129327574434,0.48580129327574434,0.6879463530494447,0.10139969166579613,0.842362060007157,0.5630493886444485,0.5630493886444485,0.6003786848920285,0.742510769731474,0.4897459603706583,0.6870751827787441,0.1770313613684961,0.6752828474688248,0.539527439666428,0.7748142365865779,0.2131885115187643,0.1319194065331138,0.6046288964600419,6,1,1,Χειμώνας,7
2007-01-08,0.44019970427283306,0.440199704272833,0.4265967634289678,0.08656071239763086,0.4562234037171356,0.4650916555234839,0.465091655523484,0.5192902440848002,0.44978722906559865,0.4344518921644848,0.4170167788754684,0.0,0.0385663556032703,0.7390388746156762,0.5408843502831345,0.3542197180241101,0.36513436152349144,0.3368241353509085,0,0,1,Χειμώνας,8
2007-01-09,0.3578873548336888,0.35788735483368883,0.7714589180636913,0.07790464115786777,0.6323509230344344,0.4642775882456906,0.4642775882456907,0.5749935427301356,0.44242988638823977,0.3564959761299405,0.7599480854193107,0.150392017106201,0.3523825253943348,0.41233205576380405,0.517707176838898,0.1736549010130665,0.4756103939672136,0.17376377518033953,1,0,1,Χειμώνας,9
2007-01-10,0.42106233617387057,0.42106233617387057,0.6005191365501554,0.08408754918626996,0.650410541340015,0.5182197212404689,0.5182197212404689,0.608023327737035,0.5290181535081714,0.41978525351431994,0.5970557148109856,0.0686920883820385,0.36799075068131143,0.4637998567998989,0.5186747373237277,0.10308335608294886,0.6827484457206139,0.2823597782895167,2,0,1,Χειμώνας,10
2007-01-11,0.4432582341975216,0.44325823419752164,0.6860822332946624,0.08285096758058952,0.7488534622955142,0.5222086509016561,0.522208650901656,0.6158680609838161,0.5858623216733612,0.44252064465970453,0.6913618241105421,0.12277263007840343,0.17920554959121315,0.5228909573347934,0.7182562264157133,0.16890657143155502,0.4776232466447946,0.27960074678367247,3,0,1,Χειμώνας,11
2007-01-12,0.2677369973787819,0.2677369973787819,0.5671513929395524,0.08037780436922864,0.4655875194746598,0.44365115859460297,0.44365115859460297,0.6392684423025958,0.40871804958669744,0.26481897837826474,0.5499026601612073,0.0,0.03625402593112561,0.3485658931053363,0.3911748644185372,0.16061825250133885,0.422387034054365,0.045221093006530724,4,0,1,Χειμώνας,12
2007-01-13,0.6492281379446961,0.649228137944696,0.8275689226826383,0.08408754918626996,0.9610423410748826,0.6766677410219615,0.6766677410219616,0.501345406162276,0.6809054135286722,0.653926162509718,0.828534346728079,0.6954739843193158,0.24568502766537287,0.4776565724634629,0.6836306805230075,0.5315608026362701,0.6603365215524938,0.4866646810550862,5,1,1,Χειμώνας,13
2007-01-14,0.6103661923004815,0.6103661923004814,0.6754567506924034,0.07790464115786777,0.6974071430873752,0.5156248817925028,0.5156248817925028,0.4728628985664862,0.5384077280030592,0.6175117143997815,0.665641976119754,0.15832145402708483,0.3480881988603518,0.5471507391652276,0.567941605264841,0.6311235624853619,0.4325901770624976,0.5479576047712794,6,1,1,Χειμώνας,14
2007-01-15,0.41970883608720405,0.41970883608720405,0.5129055080753878,0.08161438597490908,0.4821201604228293,0.3818838038920367,0.3818838038920368,0.6210814567600806,0.5035414081100166,0.41250446512996153,0.502749605511429,0.09791518175338561,0.18490379056899828,0.6386303331508234,0.44007438736202026,0.3136821408805369,0.46870068195304426,0.3148623026798492,0,0,1,Χειμώνας,15
2007-01-16,0.3175056510065689,0.3175056510065689,0.4825203560724365,0.08408754918626996,0.49999516545570194,0.40876837574116026,0.4087683757411603,0.6641387021567287,0.43671359810174765,0.31525918766153255,0.45988319219344864,0.18380256593014968,0.05318358245932778,0.2772606663016468,0.3564197638168458,0.11210562982124025,0.2808163957311651,0.40082814531771,1,0,1,Χειμώνας,16
2007-01-17,0.5742514848262956,0.5742514848262956,0.7090109062784846,0.08037780436922864,0.7251124929434243,0.44775202250648677,0.4477520225064869,0.6066651769631797,0.44878801056540407,0.5654850707066461,0.6956484654423403,0.31183178902352104,0.47377983318193084,0.6765783599376658,0.5116656635742997,0.24966248521274995,0.8106890413157851,0.5460950042496932,2,0,1,Χειμώνας,17
2007-01-18,0.3473653397855624,0.3473653397855624,0.5979093688934601,0.08408754918626996,0.5476947911664364,0.3891391785053694,0.3891391785053695,0.5998349147980253,0.434374694543309,0.3429850181757055,0.5756225081519954,0.0,0.02774795606573623,0.5682095775597018,0.5428079917216181,0.19157861446636862,0.3512301668178711,0.19968908228422824,3,0,1,Χειμώνας,18
2007-01-19,0.2719695040202622,0.27196950402026226,0.5349021211818188,0.07543147794650687,0.500591538105397,0.3696524430431924,0.3696524430431925,0.5550155144404947,0.48750345756136454,0.26989346725221147,0.515609529506823,0.1873663578047042,0.027252456850276656,0.30206797793033735,0.24712970722275704,0.2169030389010966,0.43257574801104537,0.12371909891977886,4,0,1,Χειμώνας,19
2007-01-20,0.6374923503588699,0.6374923503588699,0.7703404462108219,0.0877972940033113,0.7600178689745489,0.54343036724963,0.5434303672496301,0.47588846935515505,0.5989462751090089,0.6459834842722363,0.7813812920783008,0.3852459016393443,0.4312494838549839,0.4818262224655688,0.7455168330925366,0.3583489597085663,0.5763179585778005,0.6296519610335836,5,1,1,Χειμώνας,20
2007-01-21,0.6979665219867489,0.6979665219867489,0.7106886140577887,0.08037780436922864,0.9375282652351868,0.5214861661926145,0.5214861661926145,0.4820453912085991,0.6968183246118255,0.7097245277468428,0.7256549547649264,0.9217747683535282,0.4597406887439095,0.48852293307501155,1.0,0.42835661253004065,0.5791334272424099,0.5324480411457464,6,1,1,Χειμώνας,21
2007-01-22,0.4267429685206213,0.42674296852062127,0.6830996416870109,0.08408754918626996,0.6214526631907363,0.36606545910041566,0.36606545910041577,0.6432400880907547,0.5716740095145478,0.4195961421277132,0.6742152587833501,0.09390591589451176,0.24634569328598566,0.4784989259992419,0.5633793115889147,0.1645983163792756,0.5732553924070725,0.2897084783193009,0,0,1,Χειμώνας,22
2007-01-23,0.3376768260975687,0.33767682609756866,0.5259543463588638,0.07790464115786777,0.617544967849642,0.2888257381992906,0.28882573819929064,0.714166825266279,0.4387050516604615,0.3368073795465529,0.507036246843227,0.0,0.08786852754149807,0.21315756222886745,0.5848033966292817,0.2683604314818876,0.2874465448734482,0.10724917730300676,1,0,1,Χειμώνας,23
2007-01-24,0.605240490567506,0.6052404905675061,0.6389200034986706,0.08408754918626996,0.5897308813367236,0.39002447666996964,0.3900244766699697,0.6343430747479974,0.5265601719522519,0.5995041079195645,0.6270622041335717,0.308624376336422,0.2048063423899579,0.49462999620940906,0.403526839963856,0.44870148178315217,0.831324388523854,0.5332500345060549,2,0,1,Χειμώνας,24
2007-01-25,0.29759447527883603,0.29759447527883603,0.5069403248600844,0.08037780436922864,0.4966672017734642,0.30378422442874237,0.3037842244287424,0.7546522080464388,0.5286362235311628,0.28903574205206867,0.502749605511429,0.10317177476835353,0.021636799075068134,0.47336056943099014,0.449964823436611,0.1371525835358422,0.2488452249759666,0.2538890139985617,3,0,1,Χειμώνας,25
2007-01-26,0.30237616424884944,0.3023761642488494,0.43162988676688,0.08161438597490908,0.4522372886386061,0.30058392244291743,0.3005839224429175,0.7147318363795794,0.49313468400345833,0.2960013447920825,0.40844349621187237,0.10361724875267285,0.021554215872491535,0.34696542138735625,0.29946324992087325,0.20152131527088454,0.37921531210940107,0.2352281395061639,4,0,1,Χειμώνας,26
2007-01-27,0.39658171585430124,0.39658171585430124,0.541612952299035,0.08532413079195039,0.5626259813179069,0.31416867014109306,0.3141686701410931,0.6440621155375492,0.5308386183564946,0.3889285789329915,0.515609529506823,0.10424091233071989,0.3217441572384177,0.5211641325864466,0.32367686103699533,0.19668198722739624,0.4527674018869592,0.46877819507907337,5,1,1,Χειμώνας,27
2007-01-28,0.6283432911320761,0.6283432911320761,0.6672546237713614,0.0915070388203526,0.6815582993158986,0.3278144728851032,0.32781447288510324,0.563651688066285,0.6304472002883481,0.6297619297766384,0.6699286174515521,0.3088025659301497,0.3300850606986539,0.5080234174282946,0.5913139307390686,0.45742689168647,0.5491823236905184,0.6615689721554298,6,1,1,Χειμώνας,28
2007-01-29,0.3830051504635771,0.383005150463577,0.4208179921891428,0.09027045721467217,0.46830983157494016,0.35857095222423113,0.35857095222423124,0.6020371836787408,0.6759626137528293,0.37675190687314825,0.4127301375436704,0.10005345687811833,0.024279461557519203,0.6424630417386177,0.48222394597404655,0.1553940457170306,0.3822273766000466,0.3807390833738931,0,0,1,Χειμώνας,29
2007-01-30,0.32223560540940166,0.3222356054094017,0.5380711247649488,0.0939802020317135,0.5860633505147381,0.3973358184086507,0.3973358184086508,0.6577838140034391,0.5278015712172517,0.31920951440398393,0.515609529506823,0.10005345687811833,0.11759848046907259,0.34321694815313986,0.5010454573035237,0.14401476263573315,0.324648246780067,0.2218543190684092,1,0,1,Χειμώνας,30
2007-01-31,0.4672590937872532,0.4672590937872532,0.5775904635663333,0.09274362042603307,0.6482875054514323,0.41019299347729854,0.4101929934772986,0.5403451920527989,0.5225585582286324,0.46258746401630557,0.5670492254883994,0.0,0.49137005533074574,0.6339552710272501,0.4384934919257899,0.15692013467772373,0.47561760849293966,0.6196052507318917,2,0,1,Χειμώνας,31
2007-02-01,0.3480944876597581,0.3480944876597581,0.6607302046296234,0.09027045721467217,0.5564829641727478,0.3193125577526495,0.3193125577526496,0.5691586347292379,0.42109894871331166,0.34222857262927864,0.6484954107925619,0.10424091233071989,0.03187711619456603,0.5536368613907257,0.4230584422932168,0.16636010627426936,0.6745725844415146,0.07227384005172278,3,0,2,Χειμώνας,32
2007-02-02,0.3133783822026014,0.3133783822026014,0.47114922556826455,0.08903387560899173,0.4970121628289475,0.29203621602608787,0.2920362160260879,0.5656258283997531,0.3763068503541957,0.3073060032359059,0.45559655086165063,0.0,0.029399620117268148,0.47753021943309604,0.26828812311305217,0.3007006881572215,0.46020016701627053,0.1371684694566931,4,0,2,Χειμώνας,33
2007-02-03,0.8355848924451614,0.8355848924451613,0.7000631314555297,0.09892652845443525,0.7005539217178958,0.5624133985836725,0.5624133985836725,0.4785019643694639,0.5276097079540707,0.8326679414174948,0.7042217481059363,0.42284390591589455,0.37765298538277314,0.7511266478541043,0.8554169447719756,1.0,0.5386473124989855,0.5885948407999593,5,1,2,Χειμώνας,34
2007-02-04,0.7396809436385053,0.7396809436385053,0.6808626979812721,0.08903387560899173,0.6391353104319383,0.4114802373603092,0.4114802373603093,0.5227393607982549,0.49403854635266437,0.7380702233615599,0.6570686934561579,0.30212045616536,0.37963498224461145,0.6095270184896601,0.5265119772508491,0.8908928440897992,0.6722982052063625,0.563470074169857,6,1,2,Χειμώνας,35
2007-02-05,0.3084136324564103,0.3084136324564103,0.5054490290562587,0.09027045721467217,0.5350284439188266,0.3115890944545856,0.3115890944545857,0.5947400439094341,0.40582344426445077,0.30349225693933723,0.48131639885243876,0.07982893799002139,0.21174333140639195,0.3305816451164554,0.41127388357459493,0.1404792486212241,0.39325477917238566,0.20414944390768358,0,0,2,Χειμώνας,36
2007-02-06,0.22621315349159687,0.22621315349159687,0.4122430413171442,0.08532413079195039,0.3896500362091144,0.2997291518012345,0.2997291518012346,0.6225037554122128,0.4185031628123256,0.22418104263411148,0.3955835722164783,0.10557733428367784,0.03344619704352135,0.19024554605567956,0.26249423973524927,0.10064280716829194,0.2793879196373979,0.19638957699208903,1,0,2,Χειμώνας,37
2007-02-07,0.4593587389854011,0.4593587389854011,0.5872838862912011,0.0877972940033113,0.6006323012899587,0.389129002664397,0.3891290026643971,0.615501440990748,0.5469651548907457,0.4526065852787291,0.5713358668201974,0.29392373485388457,0.29011479065158147,0.5048224739923346,0.4476935161967986,0.1715037570430572,0.6335688274772426,0.44405733090216987,2,0,2,Χειμώνας,38
2007-02-08,0.3429329696879653,0.3429329696879653,0.4834524159498277,0.08656071239763086,0.5286740491225156,0.2903928177090426,0.2903928177090427,0.655118490902046,0.47584370906599166,0.3358618226135194,0.4684564748570447,0.1983250178189594,0.03022545214303411,0.4277892431453481,0.5019556201324739,0.16909751902389983,0.4288386236849272,0.18069694966474645,3,0,2,Χειμώνας,39
2007-02-09,0.3028683059007474,0.3028683059007474,0.5362070050101664,0.0877972940033113,0.5057915520665381,0.3391605355693473,0.3391605355693474,0.6516400615819631,0.46602940339057336,0.29644260469416484,0.507036246843227,0.0,0.2514658518457346,0.41148970222802506,0.30076043694375526,0.22147086333671964,0.44232617952986547,0.16542856520191493,4,0,2,Χειμώνας,40
2007-02-10,0.57019231109366,0.5701923110936599,0.6046202000106764,0.11005576290555921,0.7597053566569362,0.4279650997356234,0.42796509973562347,0.5474226996825742,0.5312971787131612,0.566987455611355,0.6099156388063797,0.45179971489665005,0.23379304649434307,0.6067051341448005,0.6994461946174119,0.3861452603973201,0.5211935711361255,0.46666860384869646,5,1,2,Χειμώνας,41
2007-02-11,0.7342174196035983,0.7342174196035982,0.6555106693162329,0.10881918129987878,0.6213357166537079,0.45681360889242334,0.45681360889242334,0.5149587754297471,0.4491050580124602,0.7351495030573008,0.6356354867971677,0.21650035637918746,0.39350896027747956,0.5523312134102683,0.5739273608065847,0.6710062490583151,0.80022256811865,0.614617491300842,6,1,2,Χειμώνας,42
2007-02-12,0.3597789828541916,0.3597789828541916,0.5705068084981606,0.09027045721467217,0.5284948402236338,0.2848164568561586,0.2848164568561587,0.5511955295301174,0.48046757509316723,0.3551616902355487,0.5499026601612073,0.19841411261582326,0.03295069782806177,0.4850692835783178,0.4230059644364125,0.1670015708423027,0.5494023667251644,0.21091698932854852,0,0,2,Χειμώνας,43
2007-02-13,0.25740113833734823,0.25740113833734823,0.4267831754044461,0.08532413079195039,0.47144482994063874,0.27966239340362975,0.2796623934036298,0.6165511721644084,0.4687881044380428,0.2523061082977873,0.40844349621187237,0.0,0.23354529688661327,0.2634881859916607,0.4452778948507744,0.11279184773122933,0.229149569743722,0.1655665894215332,1,0,2,Χειμώνας,44
2007-02-14,0.49708827243688375,0.49708827243688375,0.5233445787021687,0.08408754918626996,0.6890988760233127,0.4522141287728912,0.4522141287728913,0.5681339679583477,0.5553505436481471,0.49220440839654545,0.502749605511429,0.2935673556664291,0.31323808737302833,0.4876805795392326,0.45866138826890324,0.10844480644925494,0.5970074147288149,0.6491773030067487,2,0,2,Χειμώνας,45
2007-02-15,0.38359810819510914,0.38359810819510914,0.6376151196703229,0.10510943648283746,0.6175343006443672,0.35925273356938303,0.3592527335693831,0.5861089681282756,0.4509310496464361,0.379126305393877,0.6227755628017737,0.0,0.19514410768849616,0.590826769995367,0.5819007151747924,0.25200159321897364,0.46780247350014514,0.1313569233675004,3,0,2,Χειμώνας,46
2007-02-16,0.3210704722083674,0.3210704722083673,0.5520520229258159,0.10881918129987878,0.5710638664618807,0.32293006921834344,0.3229300692183435,0.5953904439203086,0.5251598871392673,0.32059633123909975,0.5413293774976112,0.1022808267997149,0.0709389710132959,0.36596049361917193,0.4684009505051814,0.31397452938131487,0.365855814096101,0.04822420944812106,4,0,2,Χειμώνας,47
2007-02-17,0.4038422422911072,0.4038422422911072,0.646562894493278,0.08532413079195039,0.635420358869949,0.544972007156951,0.544972007156951,0.5033288925442339,0.4356130381166736,0.4024920678279506,0.6399221281289659,0.15725231646471846,0.18383020893550253,0.30143621277850313,0.3825373371751498,0.46990859875794555,0.3369598349316514,0.26767109554908214,5,1,2,Χειμώνας,48
2007-02-18,0.7913761571740369,0.7913761571740369,0.6307178765776285,0.09274362042603307,0.786273308431126,0.5870847250212955,0.5870847250212955,0.49444462381305243,0.4864087580290947,0.7890147296757789,0.6227755628017737,0.5441019244476123,0.6609133702204972,0.5529629785621025,0.6265823303776274,0.5883647278027152,1.0000000000000002,0.6753379777272496,6,1,2,Χειμώνας,49
2007-02-19,0.42809602643149985,0.4280960264314998,0.6793714021774463,0.0877972940033113,0.6922932931214745,0.3862695913511481,0.38626959135114813,0.5322978194819221,0.6084086603152719,0.4261730159063688,0.6913618241105421,0.14558089807555238,0.2394912874721282,0.5511098007833888,0.7214803347431292,0.2832170492331515,0.44018346538921466,0.145753575916953,0,0,2,Χειμώνας,50
2007-02-20,0.6410730898890314,0.6410730898890316,0.7438699456929134,0.10758259969419834,0.654494393066495,0.41316942696173026,0.41316942696173026,0.5369385573779404,0.43352331045083325,0.6323989830009875,0.7299415960967244,0.18335709194583039,0.42868940457510946,0.409088994651055,0.4723236703013049,0.7905916540984365,0.8587576225973375,0.2349622612725833,1,0,2,Χειμώνας,51
2007-02-21,0.4029494893754001,0.4029494893754001,0.7997935383363821,0.08285096758058952,0.6360489899554507,0.4200686471410285,0.42006864714102854,0.5733690295742964,0.42900916981241183,0.3983526296988926,0.8028144987372909,0.31423734853884533,0.1925840284086217,0.4863749315587752,0.5593155575526296,0.2896570551405926,0.35673124268401996,0.26774809853476395,2,0,2,Χειμώνας,52
2007-02-22,0.6909598044521795,0.6909598044521796,0.840431348990636,0.10881918129987878,0.7870365127122328,0.28830168238921117,0.2883016823892112,0.4607618898729644,0.5433920170639871,0.6858334559055282,0.8585408360506651,0.1255345687811832,0.3409860434387646,0.5174156593522301,0.7521454423801333,0.8429993093067558,0.7922360881398608,0.15351634860559218,3,0,2,Χειμώνας,53
2007-02-23,0.23505666924897323,0.23505666924897323,0.47301334532304684,0.08037780436922864,0.35806876803117405,0.31697211432899375,0.3169721143289938,0.5871332100787789,0.3006614956832135,0.22822592506986616,0.4684564748570447,0.0,0.04153935089602775,0.4542812618455966,0.030260044179795692,0.10546870920919355,0.43677099472077074,0.2997159606848907,4,0,2,Χειμώνας,54
2007-02-24,0.10272274163138104,0.10272274163138101,0.193022558154747,0.07914122276354821,0.26061488690115764,0.24792394541066365,0.2479239454106637,0.5367953929078784,0.3809148433272327,0.09663591855602949,0.18125150562657694,0.0,0.02997770253530432,0.15002316472223393,0.03027480357702192,0.08942165256190507,0.2272413276891694,0.04929643970157711,5,1,2,Χειμώνας,55
2007-02-25,0.055590782226655776,0.055590782226655776,0.10652740153284877,0.08285096758058952,0.13226455983396815,0.2263867779925448,0.22638677799254486,0.6480371598887995,0.279147522028691,0.049463133785799814,0.09980532032241443,0.0,0.02716987364770006,0.06991534346965421,0.02378066879748631,0.07410407538849631,0.03765080613306832,0.06782510152044575,6,1,2,Χειμώνας,56
2007-02-26,0.070347072619414,0.07034707261941398,0.10857793326310929,0.08285096758058952,0.16579424256487682,0.21250693090616907,0.21250693090616912,0.6230806614963189,0.3728734434504598,0.06433989619886113,0.10409196165421244,0.0,0.02733504005285325,0.11919302531272374,0.021414245442216137,0.12445009331071799,0.06163369327804604,0.050054846466216746,0,0,2,Χειμώνας,57
2007-02-27,0.059210433226149904,0.059210433226149904,0.1003758063420672,0.08285096758058952,0.13799497035590091,0.2250333911432134,0.22503339114321347,0.7252831003051909,0.3234074526007295,0.054180412262822795,0.09551867899061642,0.0,0.02593112560905112,0.08103441014193656,0.07125672987515191,0.03960670763089234,0.08847713987342115,0.030313024401229155,1,0,2,Χειμώνας,58
2007-02-28,0.05979896919980331,0.05979896919980333,0.10186710214589305,0.08285096758058952,0.14033532189227596,0.22546077646405488,0.22546077646405493,0.677280945616193,0.32984512681548467,0.054474585530877674,0.09551867899061642,0.0,0.028078288876042613,0.08309817630459504,0.06991034486151587,0.04307956696666325,0.08769256020070812,0.03068932201050438,2,0,2,Χειμώνας,59
